section,location,date,question_order,question_title,answer,frequency,question_type,question_allowedValues
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Acandí,26.10.2015 00:00:00,8,Cuando veo jóvenes de mi barrio que ofrecen drogas o alcohol a mis compañeros o a mi ¿le cuento a algún adulto?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Acandí,26.10.2015 00:00:00,9,Estoy en la cancha con mis amigos esperando que otro grupo de personas termine un partido de fútbol. A las personas que están jugando se les daña el balón y no pueden terminar el partido ¿les presto el balón que llevé para que terminen su juego?,Sí,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,1,¿Cuáles de los siguientes son algunos de tus derechos?,"Derecho a la vida, Derecho a la educación",13,multiOptionSingleChoice,"{""list"":[""Derecho a la vida, Derecho a la educación"",""Derecho a ver TV, Derecho a que mis padres me compren juquetes""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,2,Si un niño no está estudiando ¿Cuál derecho se le está negando?,Derecho a la educación,11,multiOptionSingleChoice,"{""list"":[""Derecho a la vida"",""Derecho a la educación""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,2,Si un niño no está estudiando ¿Cuál derecho se le está negando?,Derecho a la vida,2,multiOptionSingleChoice,"{""list"":[""Derecho a la vida"",""Derecho a la educación""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,3,"Para mí, el estudio es:",Un derecho.,13,multiOptionSingleChoice,"{""list"":[""Un juego."",""Un derecho.""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",No,9,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,5,"Si una persona no está de acuerdo con mi opinión ¿creo que debe ser golpeada, castigada o amenazada?",No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Acandí,26.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,No,11,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Siempre,6,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",A veces,25,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Nunca,2,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Nunca,23,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,A veces,8,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Siempre,2,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,Sí,20,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,No,13,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le aviso a una persona mayor de edad,10,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,llamo a la policia,4,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le aviso al profesor,4,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,me quedo callado para evitar problemas,5,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le digo que no lo haga o le digo a un mayor,2,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,no hay malla,4,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le aviso al dueño,2,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,le aviso a la comunidad,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,pongo la queja al vigilante de la cancha,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,No,24,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,5,¿He sentido alguna vez que las canchas del barrio pueden ser peligrosas para mi?,Sí,9,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",NA,20,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?","ladrones, locos",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?","violadores, asesinos",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",peligro al vicio,3,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?","violadores, asesinos, viciosos",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",personas con armas,3,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",porque mantienen malas personas,3,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",pandillas,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,No,3,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,Sí,30,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para jugar y hacer deporte,17,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para divertirnos y jugar,9,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para prepararnos y divertirnos,3,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"recreacion, eventos deportivos, rumboterapia,",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para eventos,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para eventos deportivos,2,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,9,¿Alguna vez me he reunido con alguien en la cancha o en el parque para hacer actividades con la intención de causar daño a otros?,Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Agua Clara,21.10.2015 00:00:00,9,¿Alguna vez me he reunido con alguien en la cancha o en el parque para hacer actividades con la intención de causar daño a otros?,No,29,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,1,¿Le he puesto apodos a las personas con la intención de burlarme de ellos?,No,29,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,1,¿Le he puesto apodos a las personas con la intención de burlarme de ellos?,Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",Sí,9,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",No,24,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,3,Estoy balanceándome fuerte en un columpio y alguien me recomienda tener cuidado ¿sigo su consejo?,No,4,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,3,Estoy balanceándome fuerte en un columpio y alguien me recomienda tener cuidado ¿sigo su consejo?,Sí,29,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Ladrón,9,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Policía,24,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,No,30,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,Sí,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",Sí,9,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Agua Clara,21.10.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",No,24,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Agua Clara,21.10.2015 00:00:00,1,"Si un amigo me invita a consumir cigarrillo, ¿lo hago?",No,33,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Agua Clara,21.10.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Me da pena,11,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Agua Clara,21.10.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Los recibo con agrado,21,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Agua Clara,21.10.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Me voy,1,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
